Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
102,"YT Chang, LC Chang, FJ Chang","Intelligent control for modeling of real‐time reservoir operation, part II: artificial neural network with operating rule curves",2005,"Hydrological Processes","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/hyp.5582/full","https://scholar.google.com/scholar?cites=9947131455427746184&as_sdt=5,33&sciodt=0,33&hl=en&num=20",402,"2017-06-15","","","","",0,0,0,0,102
102,"M Khayet, C Cojocaru, M Essalhi","Artificial neural network modeling and response surface methodology of desalination by reverse osmosis",2011,"Journal of Membrane Science","Elsevier","http://www.sciencedirect.com/science/article/pii/S0376738810008975","https://scholar.google.com/scholar?cites=12646913483833172714&as_sdt=5,33&sciodt=0,33&hl=en&num=20",485,"2017-06-15","","","","",0,0,0,0,102
102,"U Atici","Prediction of the strength of mineral admixture concrete using multivariable regression analysis and an artificial neural network",2011,"Expert Systems with applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417411001898","https://scholar.google.com/scholar?cites=6953014576568193821&as_sdt=5,33&sciodt=0,33&hl=en&num=20",521,"2017-06-15","","","","",0,0,0,0,102
101,"C Sivapathasekaran, S Mukherjee, A Ray, A Gupta…","Artificial neural network modeling and genetic algorithm based medium optimization for the improved production of marine biosurfactant",2010,"Bioresource …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0960852409013625","https://scholar.google.com/scholar?cites=13820048482252298348&as_sdt=5,33&sciodt=0,33&hl=en&num=20",301,"2017-06-15","","","","",0,0,0,0,101
101,"M Fathi, M Mohebbi, SMA Razavi","Application of image analysis and artificial neural network to predict mass transfer kinetics and color changes of osmotically dehydrated kiwifruit",2011,"Food and Bioprocess Technology","Springer","http://link.springer.com/article/10.1007/s11947-009-0222-y","https://scholar.google.com/scholar?cites=18334704134507593740&as_sdt=5,33&sciodt=0,33&hl=en&num=20",370,"2017-06-15","","","","",0,0,0,0,101
101,"A Stam, M Sun, M Haines","Artificial neural network representations for hierarchical preference structures",1996,"Computers & Operations Research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0305054896000214","https://scholar.google.com/scholar?cites=14866465739542375100&as_sdt=5,33&sciodt=0,33&hl=en&num=20",388,"2017-06-15","","","","",0,0,0,0,101
101,"H Merdun, Ö Çınar, R Meral, M Apan","Comparison of artificial neural network and regression pedotransfer functions for prediction of soil water retention and saturated hydraulic conductivity",2006,"Soil and Tillage Research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167198705002436","https://scholar.google.com/scholar?cites=2504207211337203207&as_sdt=5,33&sciodt=0,33&hl=en&num=20",399,"2017-06-15","","","","",0,0,0,0,101
101,"CL Black","Method and system for training an artificial neural network",2001,"US Patent 6,269,351","Google Patents","https://www.google.com/patents/US6269351","https://scholar.google.com/scholar?cites=13229716394948193833&as_sdt=5,33&sciodt=0,33&hl=en&num=20",524,"2017-06-15","","","","",0,0,0,0,101
101,"SRH Hoole","Artificial neural networks in the solution of inverse electromagnetic field problems",1993,"IEEE transactions on Magnetics","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/250786/","https://scholar.google.com/scholar?cites=8066534218566535512&as_sdt=5,33&sciodt=0,33&hl=en&num=20",930,"2017-06-15","","","","",0,0,0,0,101
100,"E O'Hair, MG Giesselmann","Comparative analysis of regression and artificial neural network models for wind turbine power curve estimation",2001,"","… .asmedigitalcollection.asme.org","https://turbomachinery.asmedigitalcollection.asme.org/data/Journals/JSEEDO/28308/327_1.pdf","https://scholar.google.com/scholar?cites=18329724553696338931&as_sdt=5,33&sciodt=0,33&hl=en&num=20",332,"2017-06-15","","","","",0,0,0,0,100
100,"T Brey, A Jarre-Teichmann, O Borlich","Artificial neural network versus multiple linear regression: predicting P/B ratios from empirical data",1996,"Marine Ecology Progress Series","int-res.com","http://www.int-res.com/abstracts/meps/v140/p251-256/","https://scholar.google.com/scholar?cites=10577520119730339232&as_sdt=5,33&sciodt=0,33&hl=en&num=20",342,"2017-06-15","","","","",0,0,0,0,100
100,"S Ahmad, SP Simonovic","An artificial neural network model for generating hydrograph from hydro-meteorological parameters",2005,"Journal of Hydrology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022169405001903","https://scholar.google.com/scholar?cites=10933958770709971960&as_sdt=5,33&sciodt=0,33&hl=en&num=20",389,"2017-06-15","","","","",0,0,0,0,100
100,"SMS Nagendra, M Khare","Artificial neural network approach for modelling nitrogen dioxide dispersion from vehicular exhaust emissions",2006,"Ecological Modelling","Elsevier","http://www.sciencedirect.com/science/article/pii/S0304380005002280","https://scholar.google.com/scholar?cites=15492348173675552165&as_sdt=5,33&sciodt=0,33&hl=en&num=20",432,"2017-06-15","","","","",0,0,0,0,100
99,"VO Oladokun, AT Adebanjo…","Predicting students' academic performance using artificial neural network: A case study of an engineering course",2008,"The Pacific Journal of …","akamaiuniversity.us","http://www.akamaiuniversity.us/PJST9_1_72.pdf","https://scholar.google.com/scholar?cites=14018561594691652859&as_sdt=5,33&sciodt=0,33&hl=en&num=20",360,"2017-06-15","PDF","","","",0,0,0,0,99
99,"X Liu, RG Lathrop Jr","Urban change detection based on an artificial neural network",2002,"International Journal of Remote Sensing","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431160110097240","https://scholar.google.com/scholar?cites=16823104191103497484&as_sdt=5,33&sciodt=0,33&hl=en&num=20",371,"2017-06-15","","","","",0,0,0,0,99
99,"S Lee, DG Evangelista","Earthquake-induced landslide-susceptibility mapping using an artificial neural network",2006,"Natural Hazards and Earth System …","hal.archives-ouvertes.fr","https://hal.archives-ouvertes.fr/hal-00299356/","https://scholar.google.com/scholar?cites=10462200601082007031&as_sdt=5,33&sciodt=0,33&hl=en&num=20",373,"2017-06-15","","","","",0,0,0,0,99
99,"Ö Kişi","River flow forecasting and estimation using different artificial neural network techniques",2008,"Hydrology Research","hr.iwaponline.com","http://hr.iwaponline.com/content/39/1/27.abstract","https://scholar.google.com/scholar?cites=15882017421125861591&as_sdt=5,33&sciodt=0,33&hl=en&num=20",384,"2017-06-15","","","","",0,0,0,0,99
99,"M Zare, HR Pourghasemi, M Vafakhah…","Landslide susceptibility mapping at Vaz Watershed (Iran) using an artificial neural network model: a comparison between multilayer perceptron (MLP) and radial basic …",2013,"Arabian Journal of …","Springer","http://link.springer.com/article/10.1007/s12517-012-0610-x","https://scholar.google.com/scholar?cites=6058531239236147513&as_sdt=5,33&sciodt=0,33&hl=en&num=20",535,"2017-06-15","","","","",0,0,0,0,99
99,"S Lee, S Cho, PM Wong","Rainfall prediction using artificial neural networks",1998,"journal of geographic …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/805d/501b1de98f5ae94951b963b101bf784cd11b.pdf","https://scholar.google.com/scholar?cites=14244550288611460571&as_sdt=5,33&sciodt=0,33&hl=en&num=20",919,"2017-06-15","PDF","","","",0,0,0,0,99
98,"G Huyberechts, P Szecowka, J Roggen…","Simultaneous quantification of carbon monoxide and methane in humid air using a sensor array and an artificial neural network",1997,"Sensors and Actuators B …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925400597002839","https://scholar.google.com/scholar?cites=4889673653374209276&as_sdt=5,33&sciodt=0,33&hl=en&num=20",282,"2017-06-15","","","","",0,0,0,0,98
98,"WG Baxt","Analysis of the clinical variables driving decision in an artificial neural network trained to identify the presence of myocardial infarction",1992,"Annals of emergency medicine","Elsevier","http://www.sciencedirect.com/science/article/pii/S0196064405800563","https://scholar.google.com/scholar?cites=14499280925946961048&as_sdt=5,33&sciodt=0,33&hl=en&num=20",358,"2017-06-15","","","","",0,0,0,0,98
98,"A Piras, A Germond, B Buchenel…","Heterogeneous artificial neural network for short term electrical load forecasting",1995,"Power Industry …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/515201/","https://scholar.google.com/scholar?cites=17784505125890359938&as_sdt=5,33&sciodt=0,33&hl=en&num=20",362,"2017-06-15","","","","",0,0,0,0,98
98,"BA Jain, BN Nag","Artificial neural network models for pricing initial public offerings",1995,"Decision Sciences","search.proquest.com","http://search.proquest.com/openview/cfb1784d5d5071d9f392afe408c70e05/1?pq-origsite=gscholar&cbl=37118","https://scholar.google.com/scholar?cites=10240999591648324551&as_sdt=5,33&sciodt=0,33&hl=en&num=20",404,"2017-06-15","","","","",0,0,0,0,98
98,"J Morshed, JJ Kaluarachchi","Application of artificial neural network and genetic algorithm in flow and transport simulations",1998,"Advances in Water Resources","Elsevier","http://www.sciencedirect.com/science/article/pii/S0309170898000025","https://scholar.google.com/scholar?cites=9885941714006259989&as_sdt=5,33&sciodt=0,33&hl=en&num=20",470,"2017-06-15","","","","",0,0,0,0,98
98,"T Kavzoglu, PM Mather","The role of feature selection in artificial neural network applications",2002,"International Journal of Remote Sensing","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431160110107743","https://scholar.google.com/scholar?cites=16040578885143983574&as_sdt=5,33&sciodt=0,33&hl=en&num=20",572,"2017-06-15","","","","",0,0,0,0,98
98,"CL Wu, KW Chau","Rainfall–runoff modeling using artificial neural network coupled with singular spectrum analysis",2011,"Journal of Hydrology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022169411000424","https://scholar.google.com/scholar?cites=17525800562156541563&as_sdt=5,33&sciodt=0,33&hl=en&num=20",581,"2017-06-15","","","","",0,0,0,0,98
98,"MB Kia, S Pirasteh, B Pradhan, AR Mahmud…","An artificial neural network model for flood simulation using GIS: Johor River Basin, Malaysia",2012,"Environmental Earth …","Springer","http://link.springer.com/article/10.1007/s12665-011-1504-z","https://scholar.google.com/scholar?cites=2087782694256391397&as_sdt=5,33&sciodt=0,33&hl=en&num=20",607,"2017-06-15","","","","",0,0,0,0,98
97,"AP Dedecker, PLM Goethals, W Gabriels…","Optimization of Artificial Neural Network (ANN) model design for prediction of macroinvertebrates in the Zwalm river basin (Flanders, Belgium)",2004,"Ecological Modelling","Elsevier","http://www.sciencedirect.com/science/article/pii/S0304380004000055","https://scholar.google.com/scholar?cites=16624084575091055477&as_sdt=5,33&sciodt=0,33&hl=en&num=20",397,"2017-06-15","","","","",0,0,0,0,97
97,"SL Reich, DR Gomez, LE Dawidowski","Artificial neural network for the identification of unknown air pollution sources",1999,"Atmospheric Environment","Elsevier","http://www.sciencedirect.com/science/article/pii/S135223109800418X","https://scholar.google.com/scholar?cites=9979376002505021264&as_sdt=5,33&sciodt=0,33&hl=en&num=20",502,"2017-06-15","","","","",0,0,0,0,97
97,"ME Ulug","Artificial neural network method and architecture",1995,"US Patent 5,408,588","Google Patents","https://www.google.com/patents/US5408588","https://scholar.google.com/scholar?cites=1503971148640441948&as_sdt=5,33&sciodt=0,33&hl=en&num=20",711,"2017-06-15","","","","",0,0,0,0,97
96,"C Bilim, CD Atiş, H Tanyildizi, O Karahan","Predicting the compressive strength of ground granulated blast furnace slag concrete using artificial neural network",2009,"Advances in Engineering …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0965997808001130","https://scholar.google.com/scholar?cites=16254987881240982093&as_sdt=5,33&sciodt=0,33&hl=en&num=20",422,"2017-06-15","","","","",0,0,0,0,96
96,"L Tang, L Tian, BL Steward","Classification of broadleaf and grass weeds using Gabor wavelets and an artificial neural network",2003,"… -AMERICAN SOCIETY OF …","elibrary.asabe.org","https://elibrary.asabe.org/azdez.asp?AID=13944&t=2","https://scholar.google.com/scholar?cites=13046807050376810385&as_sdt=5,33&sciodt=0,33&hl=en&num=20",497,"2017-06-15","","","","",0,0,0,0,96
96,"AM Melesse, S Ahmad, ME McClain, X Wang…","Suspended sediment load prediction of river systems: An artificial neural network approach",2011,"Agricultural Water …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0378377410003951","https://scholar.google.com/scholar?cites=11802466578052396174&as_sdt=5,33&sciodt=0,33&hl=en&num=20",507,"2017-06-15","","","","",0,0,0,0,96
96,"S Park, C Choi, B Kim, J Kim","Landslide susceptibility mapping using frequency ratio, analytic hierarchy process, logistic regression, and artificial neural network methods at the Inje area, Korea",2013,"Environmental earth sciences","Springer","http://link.springer.com/article/10.1007/s12665-012-1842-5","https://scholar.google.com/scholar?cites=1155000048634177200&as_sdt=5,33&sciodt=0,33&hl=en&num=20",622,"2017-06-15","","","","",0,0,0,0,96
95,"M Hayati, Y Shirvany","Artificial neural network approach for short term load forecasting for Illam region",2007,"World Academy of Science, Engineering …","researchgate.net","https://www.researchgate.net/profile/Mohsen_Hayati/publication/239590608_Artificial_Neural_Network_Approach_for_Short_Term_Load_Forecasting_for_Illam_Region/links/0deec52d4a3ef1e26c000000.pdf","https://scholar.google.com/scholar?cites=13197419123535228676&as_sdt=5,33&sciodt=0,33&hl=en&num=20",246,"2017-06-15","PDF","","","",0,0,0,0,95
95,"X Huang, TG Habetler…","Detection of rotor eccentricity faults in a closed-loop drive-connected induction motor using an artificial neural network",2007,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4267754/","https://scholar.google.com/scholar?cites=10858776188637325356&as_sdt=5,33&sciodt=0,33&hl=en&num=20",352,"2017-06-15","","","","",0,0,0,0,95
95,"A Sarangi, AK Bhattacharya","Comparison of artificial neural network and regression models for sediment loss prediction from Banha watershed in India",2005,"Agricultural water management","Elsevier","http://www.sciencedirect.com/science/article/pii/S0378377405000715","https://scholar.google.com/scholar?cites=13473812792619596768&as_sdt=5,33&sciodt=0,33&hl=en&num=20",380,"2017-06-15","","","","",0,0,0,0,95
95,"M Cai, Y Yin, M Xie","Prediction of hourly air pollutant concentrations near urban arterials using artificial neural network approach",2009,"Transportation Research Part D: Transport and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361920908001181","https://scholar.google.com/scholar?cites=4563472901804315732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",473,"2017-06-15","","","","",0,0,0,0,95
94,"SC Wang","Artificial neural network",2003,"Interdisciplinary computing in java programming","Springer","http://link.springer.com/chapter/10.1007/978-1-4615-0377-4_5","https://scholar.google.com/scholar?cites=1455891007431460805&as_sdt=5,33&sciodt=0,33&hl=en&num=20",1,"2017-06-15","","","","",0,0,0,0,94
94,"M Zhang","Artificial neural networks",2003,"Victoria University of Wellington","awwa.org","https://www.awwa.org/publications/journal-awwa/table-of-contents/articleid/15672/issueid/33548655.aspx?getfile=\\pers75apppcr\personify\serverfiles\dcdfiles\15672\jaw_waternet.0064846.pdf","https://scholar.google.com/scholar?cites=5792158953479670957&as_sdt=5,33&sciodt=0,33&hl=en&num=20",229,"2017-06-15","","","","",0,0,0,0,94
94,"C Panda, V Narasimhan","Forecasting exchange rate better with artificial neural network",2007,"Journal of Policy Modeling","Elsevier","http://www.sciencedirect.com/science/article/pii/S0161893806000238","https://scholar.google.com/scholar?cites=282131135038872392&as_sdt=5,33&sciodt=0,33&hl=en&num=20",369,"2017-06-15","","","","",0,0,0,0,94
94,"M Wlas, Z Krzeminski, J Guzinski…","Artificial-neural-network-based sensorless nonlinear control of induction motors",2005,"IEEE Transactions …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1495523/","https://scholar.google.com/scholar?cites=7461028592178054270&as_sdt=5,33&sciodt=0,33&hl=en&num=20",400,"2017-06-15","","","","",0,0,0,0,94
94,"E Manitsas, R Singh, BC Pal…","Distribution system state estimation using an artificial neural network approach for pseudo measurement modeling",2012,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6176289/","https://scholar.google.com/scholar?cites=13222207332007243032&as_sdt=5,33&sciodt=0,33&hl=en&num=20",475,"2017-06-15","","","","",0,0,0,0,94
94,"F Özcan, CD Atiş, O Karahan, E Uncuoğlu…","Comparison of artificial neural network and fuzzy logic models for prediction of long-term compressive strength of silica fume concrete",2009,"… in Engineering Software","Elsevier","http://www.sciencedirect.com/science/article/pii/S0965997809000076","https://scholar.google.com/scholar?cites=12176857834638100594&as_sdt=5,33&sciodt=0,33&hl=en&num=20",492,"2017-06-15","","","","",0,0,0,0,94
94,"U Kesgin","Genetic algorithm and artificial neural network for engine optimisation of efficiency and NOx emission",2004,"Fuel","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016236103003727","https://scholar.google.com/scholar?cites=13635213613302735646&as_sdt=5,33&sciodt=0,33&hl=en&num=20",493,"2017-06-15","","","","",0,0,0,0,94
93,"YH Song, AT Johns, QY Xuan","Artificial neural-network-based protection scheme for controllable series-compensated EHV transmission lines",1996,"IEE Proceedings-generation, transmission and …","IET","http://digital-library.theiet.org/content/journals/10.1049/ip-gtd_19960681","https://scholar.google.com/scholar?cites=648523998956280886&as_sdt=5,33&sciodt=0,33&hl=en&num=20",346,"2017-06-15","","","","",0,0,0,0,93
93,"AM Hassan, A Alrashdan, MT Hayajneh…","Prediction of density, porosity and hardness in aluminum–copper-based composite materials using artificial neural network",2009,"journal of materials …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0924013608002082","https://scholar.google.com/scholar?cites=620090621672561988&as_sdt=5,33&sciodt=0,33&hl=en&num=20",382,"2017-06-15","","","","",0,0,0,0,93
93,"GM Foody, MB McCulloch, WB Yates","The effect of training set size and composition on artificial neural network classification",1995,"International Journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431169508954507","https://scholar.google.com/scholar?cites=14944523353492244288&as_sdt=5,33&sciodt=0,33&hl=en&num=20",410,"2017-06-15","","","","",0,0,0,0,93
93,"M Hosoz, HM Ertunc","Artificial neural network analysis of an automobile air conditioning system",2006,"Energy Conversion and Management","Elsevier","http://www.sciencedirect.com/science/article/pii/S0196890405002001","https://scholar.google.com/scholar?cites=9603203184565887783&as_sdt=5,33&sciodt=0,33&hl=en&num=20",478,"2017-06-15","","","","",0,0,0,0,93
93,"MM Rashidi, M Ali, N Freidoonimehr, F Nazari","Parametric analysis and optimization of entropy generation in unsteady MHD flow over a stretching rotating disk using artificial neural network and particle swarm …",2013,"Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S036054421300056X","https://scholar.google.com/scholar?cites=929192389086281788&as_sdt=5,33&sciodt=0,33&hl=en&num=20",484,"2017-06-15","","","","",0,0,0,0,93
93,"MR Gautam, K Watanabe, H Saegusa","Runoff analysis in humid forest catchment with artificial neural network",2000,"Journal of Hydrology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022169400002687","https://scholar.google.com/scholar?cites=3494289621816297422&as_sdt=5,33&sciodt=0,33&hl=en&num=20",487,"2017-06-15","","","","",0,0,0,0,93
93,"CS Akratos, JNE Papaspyros, VA Tsihrintzis","An artificial neural network model and design equations for BOD and COD removal prediction in horizontal subsurface flow constructed wetlands",2008,"Chemical Engineering …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1385894707008091","https://scholar.google.com/scholar?cites=595146180011635348&as_sdt=5,33&sciodt=0,33&hl=en&num=20",617,"2017-06-15","","","","",0,0,0,0,93
92,"J Morshed, JJ Kaluarachchi","Parameter estimation using artificial neural network and genetic algorithm for free‐product migration and recovery",1998,"Water resources research","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1029/98WR00006/full","https://scholar.google.com/scholar?cites=10537544114516004418&as_sdt=5,33&sciodt=0,33&hl=en&num=20",254,"2017-06-15","","","","",0,0,0,0,92
92,"M Jalili Ghazi Zade, R Noori","Prediction of municipal solid waste generation by use of artificial neural network: A case study of Mashhad",2008,"Int. J. Environ. Res","sid.ir","http://www.sid.ir/EN/VEWSSID/J_pdf/108220080102.pdf","https://scholar.google.com/scholar?cites=15290770534194501550&as_sdt=5,33&sciodt=0,33&hl=en&num=20",334,"2017-06-15","PDF","","","",0,0,0,0,92
92,"SP Kumar, N Sriraam, PG Benakop…","Entropies based detection of epileptic seizures with artificial neural network classifiers",2010,"Expert Systems with …","Elsevier","http://www.sciencedirect.com/science/article/pii/S095741740900832X","https://scholar.google.com/scholar?cites=6506305095522028306&as_sdt=5,33&sciodt=0,33&hl=en&num=20",405,"2017-06-15","","","","",0,0,0,0,92
92,"AG Bahbah, AA Girgis","… for generators' angles and angular velocities prediction for transient stability assessment of multimachine power systems using recurrent artificial neural network",2004,"IEEE Transactions on Power Systems","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1295012/","https://scholar.google.com/scholar?cites=4207770932309512186&as_sdt=5,33&sciodt=0,33&hl=en&num=20",417,"2017-06-15","","","","",0,0,0,0,92
92,"V Limsombunchao","House price prediction: hedonic price model vs. artificial neural network",2004,"","researcharchive.lincoln.ac.nz","https://researcharchive.lincoln.ac.nz/handle/10182/5198","https://scholar.google.com/scholar?cites=10909828459524677212&as_sdt=5,33&sciodt=0,33&hl=en&num=20",421,"2017-06-15","","","","",0,0,0,0,92
92,"BA Mobley, E Schechter, WE Moore, PA McKee…","Predictions of coronary artery stenosis by artificial neural network",2000,"Artificial intelligence in …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0933365799000408","https://scholar.google.com/scholar?cites=8579760023654987280&as_sdt=5,33&sciodt=0,33&hl=en&num=20",428,"2017-06-15","","","","",0,0,0,0,92
92,"IS Tsai, MC Hu","Automatic inspection of fabric defects using an artificial neural network technique",1996,"Textile Research Journal","trj.sagepub.com","http://trj.sagepub.com/content/66/7/474.short","https://scholar.google.com/scholar?cites=13463211265746683246&as_sdt=5,33&sciodt=0,33&hl=en&num=20",439,"2017-06-15","","","","",0,0,0,0,92
92,"AK Sahai, MK Soman, V Satyan","All India summer monsoon rainfall prediction using an artificial neural network",2000,"Climate dynamics","Springer","http://www.springerlink.com/index/N4NEDRJ0NGK6Y1YJ.pdf","https://scholar.google.com/scholar?cites=9072756690880601917&as_sdt=5,33&sciodt=0,33&hl=en&num=20",443,"2017-06-15","","","","",0,0,0,0,92
92,"A Collins, A Evans","Aircraft noise and residential property values: An artificial neural network approach",1994,"Journal of Transport Economics and Policy","JSTOR","http://www.jstor.org/stable/20053034","https://scholar.google.com/scholar?cites=9548177496343723543&as_sdt=5,33&sciodt=0,33&hl=en&num=20",505,"2017-06-15","","","","",0,0,0,0,92
92,"J Adamowski, H Fung Chan, SO Prasher…","… linear and nonlinear regression, autoregressive integrated moving average, artificial neural network, and wavelet artificial neural network methods for urban …",2012,"Water Resources …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1029/2010WR009945/full","https://scholar.google.com/scholar?cites=9877446581104830917&as_sdt=5,33&sciodt=0,33&hl=en&num=20",716,"2017-06-15","HTML","","","",0,0,0,0,92
91,"J Liu, H Chang, TY Hsu, X Ruan","Prediction of the flow stress of high-speed steel during hot deformation using a BP artificial neural network",2000,"Journal of materials processing …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0924013699004446","https://scholar.google.com/scholar?cites=12900828520117304835&as_sdt=5,33&sciodt=0,33&hl=en&num=20",368,"2017-06-15","","","","",0,0,0,0,91
91,"AA El-Solh, CB Hsiao, S Goodnough…","Predicting active pulmonary tuberculosis using an artificial neural network",1999,"Chest …","journal.publications.chestnet.org","http://journal.publications.chestnet.org/article.aspx?articleid=1078227","https://scholar.google.com/scholar?cites=17012830223846811007&as_sdt=5,33&sciodt=0,33&hl=en&num=20",376,"2017-06-15","","","","",0,0,0,0,91
91,"S Malinov, W Sha, Z Guo","Application of artificial neural network for prediction of time–temperature–transformation diagrams in titanium alloys",2000,"Materials Science and Engineering: A","Elsevier","http://www.sciencedirect.com/science/article/pii/S0921509300007462","https://scholar.google.com/scholar?cites=18025275335698541635&as_sdt=5,33&sciodt=0,33&hl=en&num=20",392,"2017-06-15","","","","",0,0,0,0,91
91,"M Jalali-Heravi, MH Fatemi","Artificial neural network modeling of Kovats retention indices for noncyclic and monocyclic terpenes",2001,"Journal of Chromatography A","Elsevier","http://www.sciencedirect.com/science/article/pii/S0021967300012747","https://scholar.google.com/scholar?cites=6257371764167868216&as_sdt=5,33&sciodt=0,33&hl=en&num=20",396,"2017-06-15","","","","",0,0,0,0,91
91,"K Huang, XL Zhan, FQ Chen, DW Lü","Catalyst design for methane oxidative coupling by using artificial neural network and hybrid genetic algorithm",2003,"Chemical Engineering Science","Elsevier","http://www.sciencedirect.com/science/article/pii/S0009250902004323","https://scholar.google.com/scholar?cites=13100968470098191957&as_sdt=5,33&sciodt=0,33&hl=en&num=20",413,"2017-06-15","","","","",0,0,0,0,91
91,"A Öztopal","Artificial neural network approach to spatial estimation of wind velocity data",2006,"Energy Conversion and Management","Elsevier","http://www.sciencedirect.com/science/article/pii/S0196890405001196","https://scholar.google.com/scholar?cites=2753570088128607138&as_sdt=5,33&sciodt=0,33&hl=en&num=20",431,"2017-06-15","","","","",0,0,0,0,91
91,"A Al-Alawi, SM Al-Alawi, SM Islam","Predictive control of an integrated PV-diesel water and power supply system using an artificial neural network",2007,"Renewable energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0960148106001169","https://scholar.google.com/scholar?cites=11815011480088724800&as_sdt=5,33&sciodt=0,33&hl=en&num=20",446,"2017-06-15","","","","",0,0,0,0,91
91,"S Pal, SK Pal, AK Samantaray","Artificial neural network modeling of weld joint strength prediction of a pulsed metal inert gas welding process using arc signals",2008,"Journal of materials processing technology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0924013607008990","https://scholar.google.com/scholar?cites=11851908788149476607&as_sdt=5,33&sciodt=0,33&hl=en&num=20",465,"2017-06-15","","","","",0,0,0,0,91
91,"KW Daniel, NK Tripathi, K Honda","Artificial neural network analysis of laboratory and in situ spectra for the estimation of macronutrients in soils of Lop Buri (Thailand)",2003,"Soil Research","CSIRO","http://www.publish.csiro.au/sr/SR02027","https://scholar.google.com/scholar?cites=12091759599710538347&as_sdt=5,33&sciodt=0,33&hl=en&num=20",525,"2017-06-15","","","","",0,0,0,0,91
91,"AR Venkatachalam","Software cost estimation using artificial neural networks",1993,"Neural Networks, 1993. IJCNN'93-Nagoya …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/714077/","https://scholar.google.com/scholar?cites=12441770657770691689&as_sdt=5,33&sciodt=0,33&hl=en&num=20",737,"2017-06-15","","","","",0,0,0,0,91
90,"Y Islamoglu","A new approach for the prediction of the heat transfer rate of the wire-on-tube type heat exchanger––use of an artificial neural network model",2003,"Applied Thermal Engineering","Elsevier","http://www.sciencedirect.com/science/article/pii/S1359431102001552","https://scholar.google.com/scholar?cites=9480976191018877398&as_sdt=5,33&sciodt=0,33&hl=en&num=20",260,"2017-06-15","","","","",0,0,0,0,90
90,"V Spichak, I Popova","Artificial neural network inversion of magnetotelluric data in terms of three-dimensional earth macroparameters",2000,"Geophysical Journal International","gji.oxfordjournals.org","http://gji.oxfordjournals.org/content/142/1/15.short","https://scholar.google.com/scholar?cites=2203700750399109208&as_sdt=5,33&sciodt=0,33&hl=en&num=20",329,"2017-06-15","","","","",0,0,0,0,90
90,"M Gölcü, Y Sekmen, P Erduranlı, MS Salman","Artificial neural-network based modeling of variable valve-timing in a spark-ignition engine",2005,"Applied Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0306261904001151","https://scholar.google.com/scholar?cites=4449197028618532909&as_sdt=5,33&sciodt=0,33&hl=en&num=20",424,"2017-06-15","","","","",0,0,0,0,90
90,"S Lee, JH Ryu, MJ Lee, JS Won","Use of an artificial neural network for analysis of the susceptibility to landslides at Boun, Korea",2003,"Environmental Geology","Springer","http://link.springer.com/article/10.1007/s00254-003-0825-y","https://scholar.google.com/scholar?cites=15058326299623705178&as_sdt=5,33&sciodt=0,33&hl=en&num=20",434,"2017-06-15","","","","",0,0,0,0,90
