Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
32655,"CC Chang, CJ Lin","LIBSVM: a library for support vector machines",2011,"ACM Transactions on Intelligent Systems and …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1961199","https://scholar.google.com/scholar?cites=351062608797764728&as_sdt=5,33&sciodt=0,33&hl=en&num=20",570,"2017-06-15","","","","",0,0,0,0,32655
26028,"C Cortes, V Vapnik","Support-vector networks",1995,"Machine learning","Springer","http://www.springerlink.com/index/K238JX04HM87J80G.pdf","https://scholar.google.com/scholar?cites=6793074864602326489&as_sdt=5,33&sciodt=0,33&hl=en&num=20",68,"2017-06-15","","","","",0,0,0,0,26028
17932,"CJC Burges","A tutorial on support vector machines for pattern recognition",1998,"Data mining and knowledge discovery","Springer","http://www.springerlink.com/index/Q87856173126771Q.pdf","https://scholar.google.com/scholar?cites=17956073918040152984&as_sdt=5,33&sciodt=0,33&hl=en&num=20",132,"2017-06-15","","","","",0,0,0,0,17932
17681,"AM Andrew","An Introduction to Support Vector Machines and Other Kernel-Based Learning Methods by Nello Christianini and John Shawe-Taylor, Cambridge University Press, …",2000,"","Cambridge Univ Press","http://journals.cambridge.org/article_S0263574700232827","https://scholar.google.com/scholar?cites=8859949852949259525&as_sdt=5,33&sciodt=0,33&hl=en&num=20",394,"2017-06-15","","","","",0,0,0,0,17681
11778,"B Schölkopf, AJ Smola","Learning with kernels: support vector machines, regularization, optimization, and beyond",2002,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=y8ORL3DWt4sC&oi=fnd&pg=PR13&dq=support+vector+machine&ots=bKBXaxS4zH&sig=kN-opoNwAIbTmVNaKWXL40NIe_0","https://scholar.google.com/scholar?cites=3391028632449519147&as_sdt=5,33&sciodt=0,33&hl=en&num=20",268,"2017-06-15","BOOK","","","",0,0,0,0,11778
9413,"CE Rasmussen","Gaussian processes for machine learning",2006,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.86.3414","https://scholar.google.com/scholar?cites=10406951793662929569&as_sdt=5,33&sciodt=0,33&hl=en&num=20",44,"2017-06-15","","","","",0,0,0,0,9413
8519,"T Joachims","Text categorization with support vector machines: Learning with many relevant features",1998,"Machine learning: ECML-98","Springer","http://www.springerlink.com/index/drhq581108850171.pdf","https://scholar.google.com/scholar?cites=16647382822045926408&as_sdt=5,33&sciodt=0,33&hl=en&num=20",16,"2017-06-15","","","","",0,0,0,0,8519
6852,"CW Hsu, CJ Lin","A comparison of methods for multiclass support vector machines",2002,"IEEE transactions on Neural Networks","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/991427/","https://scholar.google.com/scholar?cites=16112389916270927330&as_sdt=5,33&sciodt=0,33&hl=en&num=20",77,"2017-06-15","","","","",0,0,0,0,6852
6824,"AJ Smola, B Schölkopf","A tutorial on support vector regression",2004,"Statistics and computing","Springer","http://link.springer.com/article/10.1023/B:STCO.0000035301.49549.88","https://scholar.google.com/scholar?cites=12887921014177981629&as_sdt=5,33&sciodt=0,33&hl=en&num=20",24,"2017-06-15","","","","",0,0,0,0,6824
6612,"JC Platt","12 fast training of support vector machines using sequential minimal optimization",1999,"Advances in kernel methods","cs.utsa.edu","http://www.cs.utsa.edu/~bylander/cs6243/smo-book.pdf","https://scholar.google.com/scholar?cites=8602534054899818881&as_sdt=5,33&sciodt=0,33&hl=en&num=20",194,"2017-06-15","PDF","","","",0,0,0,0,6612
6344,"JAK Suykens, J Vandewalle","Least squares support vector machine classifiers",1999,"Neural processing letters","Springer","http://www.springerlink.com/index/n75178640w32646j.pdf","https://scholar.google.com/scholar?cites=5236685304681750388&as_sdt=5,33&sciodt=0,33&hl=en&num=20",1,"2017-06-15","","","","",0,0,0,0,6344
5732,"I Guyon, J Weston, S Barnhill, V Vapnik","Gene selection for cancer classification using support vector machines",2002,"Machine learning","Springer","http://www.springerlink.com/index/w68424066825vr3l.pdf","https://scholar.google.com/scholar?cites=955927231476708835&as_sdt=5,33&sciodt=0,33&hl=en&num=20",130,"2017-06-15","","","","",0,0,0,0,5732
5437,"CW Hsu, CC Chang, CJ Lin","A practical guide to support vector classification",2003,"","datascienceassn.org","http://www.datascienceassn.org/sites/default/files/Practical%20Guide%20to%20Support%20Vector%20Classification.pdf","https://scholar.google.com/scholar?cites=641043387122164335&as_sdt=5,33&sciodt=0,33&hl=en&num=20",48,"2017-06-15","PDF","","","",0,0,0,0,5437
4983,"ME Tipping","Sparse Bayesian learning and the relevance vector machine",2001,"Journal of machine learning research","jmlr.org","http://www.jmlr.org/papers/v1/tipping01a.html","https://scholar.google.com/scholar?cites=11200804397085160220&as_sdt=5,33&sciodt=0,33&hl=en&num=20",98,"2017-06-15","","","","",0,0,0,0,4983
4166,"J Platt","Probabilistic outputs for support vector machines and comparisons to regularized likelihood methods",1999,"Advances in large margin classifiers","researchgate.net","https://www.researchgate.net/profile/John_Platt/publication/2594015_Probabilistic_Outputs_for_Support_Vector_Machines_and_Comparisons_to_Regularized_Likelihood_Methods/links/004635154cff5262d6000000.pdf","https://scholar.google.com/scholar?cites=9509709807301375713&as_sdt=5,33&sciodt=0,33&hl=en&num=20",292,"2017-06-15","PDF","","","",0,0,0,0,4166
3715,"B Scholkopf, AJ Smola","Learning with kernels: support vector machines, regularization, optimization, and beyond",2001,"","dl.acm.org","http://dl.acm.org/citation.cfm?id=559923","https://scholar.google.com/scholar?cites=8300099389410005713&as_sdt=5,33&sciodt=0,33&hl=en&num=20",13,"2017-06-15","BOOK","","","",0,0,0,0,3715
3551,"JAK Suykens, T Van Gestel, J De Brabanter","Least squares support vector machines",2002,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=g8wEimyEmrUC&oi=fnd&pg=PA1&dq=support+vector+machine&ots=0U9hzt2dMx&sig=Y5kyI36NXa0XFgSXKTXX7gntgMs","https://scholar.google.com/scholar?cites=13639005323536937669&as_sdt=5,33&sciodt=0,33&hl=en&num=20",526,"2017-06-15","BOOK","","","",0,0,0,0,3551
3178,"E Osuna, R Freund, F Girosit","Training support vector machines: an application to face detection",1997,"Computer vision and pattern …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/609310/","https://scholar.google.com/scholar?cites=17424214398092079898&as_sdt=5,33&sciodt=0,33&hl=en&num=20",83,"2017-06-15","","","","",0,0,0,0,3178
3114,"SR Gunn","Support vector machines for classification and regression",1998,"ISIS technical report","ce.sharif.ir","http://ce.sharif.ir/courses/85-86/2/ce725/resources/root/LECTURES/SVM.pdf","https://scholar.google.com/scholar?cites=9824524270378671577&as_sdt=5,33&sciodt=0,33&hl=en&num=20",637,"2017-06-15","PDF","","","",0,0,0,0,3114
2783,"T Joachims","Transductive inference for text classification using support vector machines",1999,"ICML","cs.columbia.edu","http://www1.cs.columbia.edu/~dplewis/candidacy/joachims99transductive.pdf","https://scholar.google.com/scholar?cites=1628665369187468312&as_sdt=5,33&sciodt=0,33&hl=en&num=20",930,"2017-06-15","PDF","","","",0,0,0,0,2783
2698,"MPS Brown, WN Grundy, D Lin…","Knowledge-based analysis of microarray gene expression data by using support vector machines",2000,"Proceedings of the …","National Acad Sciences","http://www.pnas.org/content/97/1/262.short","https://scholar.google.com/scholar?cites=12480117044468770978&as_sdt=5,33&sciodt=0,33&hl=en&num=20",105,"2017-06-15","","","","",0,0,0,0,2698
2662,"S Mika, G Ratsch, J Weston…","Fisher discriminant analysis with kernels",1999,"Neural Networks for …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/788121/","https://scholar.google.com/scholar?cites=1313558773224216398&as_sdt=5,33&sciodt=0,33&hl=en&num=20",512,"2017-06-15","","","","",0,0,0,0,2662
2590,"J Platt","Sequential minimal optimization: A fast algorithm for training support vector machines",1998,"","microsoft.com","https://www.microsoft.com/en-us/research/publication/sequential-minimal-optimization-a-fast-algorithm-for-training-support-vector-machines/","https://scholar.google.com/scholar?cites=5166888932495796732&as_sdt=5,33&sciodt=0,33&hl=en&num=20",215,"2017-06-15","","","","",0,0,0,0,2590
2563,"O Chapelle, V Vapnik, O Bousquet, S Mukherjee","Choosing multiple parameters for support vector machines",2002,"Machine learning","Springer","http://www.springerlink.com/index/N761HQK83P4778P1.pdf","https://scholar.google.com/scholar?cites=17976295457485514997&as_sdt=5,33&sciodt=0,33&hl=en&num=20",316,"2017-06-15","","","","",0,0,0,0,2563
2380,"B Schölkopf, AJ Smola, RC Williamson, PL Bartlett","New support vector algorithms",2000,"Neural computation","MIT Press","http://www.mitpressjournals.org/doi/abs/10.1162/089976600300015565","https://scholar.google.com/scholar?cites=13374472696241235570&as_sdt=5,33&sciodt=0,33&hl=en&num=20",418,"2017-06-15","","","","",0,0,0,0,2380
2310,"S Tong, D Koller","Support vector machine active learning with applications to text classification",2001,"Journal of machine learning research","jmlr.org","http://www.jmlr.org/papers/v2/tong01a.html","https://scholar.google.com/scholar?cites=9302458823048015980&as_sdt=5,33&sciodt=0,33&hl=en&num=20",3,"2017-06-15","","","","",0,0,0,0,2310
2301,"TS Furey, N Cristianini, N Duffy, DW Bednarski…","Support vector machine classification and validation of cancer tissue samples using microarray expression data",2000,"…","Oxford Univ Press","http://bioinformatics.oxfordjournals.org/content/16/10/906.short","https://scholar.google.com/scholar?cites=5337806171312246898&as_sdt=5,33&sciodt=0,33&hl=en&num=20",2,"2017-06-15","","","","",0,0,0,0,2301
2085,"B Schölkopf, CJC Burges, AJ Smola","Advances in kernel methods: support vector learning",1999,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=_NYamXKkNM8C&oi=fnd&pg=PR7&dq=support+vector+machine&ots=RyiQdD6Hy3&sig=VZ41bhPlZzcmZO52NL5pUWHcw6Y","https://scholar.google.com/scholar?cites=17791901442833546459&as_sdt=5,33&sciodt=0,33&hl=en&num=20",719,"2017-06-15","BOOK","","","",0,0,0,0,2085
1977,"T Joachims","Learning to classify text using support vector machines: Methods, theory and algorithms",2002,"","dl.acm.org","http://dl.acm.org/citation.cfm?id=1105708","https://scholar.google.com/scholar?cites=14898585929964347928&as_sdt=5,33&sciodt=0,33&hl=en&num=20",477,"2017-06-15","BOOK","","","",0,0,0,0,1977
1819,"DMJ Tax, RPW Duin","Support vector data description",2004,"Machine learning","Springer","http://link.springer.com/article/10.1023/B:MACH.0000008084.60811.49","https://scholar.google.com/scholar?cites=3184217341425084307&as_sdt=5,33&sciodt=0,33&hl=en&num=20",481,"2017-06-15","","","","",0,0,0,0,1819
1805,"F Melgani, L Bruzzone","Classification of hyperspectral remote sensing images with support vector machines",2004,"IEEE Transactions on geoscience and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1323134/","https://scholar.google.com/scholar?cites=14060905816678102668&as_sdt=5,33&sciodt=0,33&hl=en&num=20",599,"2017-06-15","","","","",0,0,0,0,1805
1793,"V Kecman","Learning and soft computing: support vector machines, neural networks, and fuzzy logic models",2001,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=W5SAhUqBVYoC&oi=fnd&pg=PR11&dq=support+vector+machine&ots=et48OrjvZ3&sig=hf3slT3mhNNGYDz950eA9D1-aNU","https://scholar.google.com/scholar?cites=2100737759706221518&as_sdt=5,33&sciodt=0,33&hl=en&num=20",952,"2017-06-15","BOOK","","","",0,0,0,0,1793
1546,"H Drucker, D Wu, VN Vapnik","Support vector machines for spam categorization",1999,"IEEE Transactions on Neural …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/788645/","https://scholar.google.com/scholar?cites=18185744430868097683&as_sdt=5,33&sciodt=0,33&hl=en&num=20",200,"2017-06-15","","","","",0,0,0,0,1546
1507,"RE Fan, PH Chen, CJ Lin","Working set selection using second order information for training support vector machines",2005,"Journal of machine learning research","jmlr.org","http://www.jmlr.org/papers/v6/fan05a.html","https://scholar.google.com/scholar?cites=831402448929070973&as_sdt=5,33&sciodt=0,33&hl=en&num=20",749,"2017-06-15","","","","",0,0,0,0,1507
1499,"O Chapelle, P Haffner…","Support vector machines for histogram-based image classification",1999,"IEEE transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/788646/","https://scholar.google.com/scholar?cites=1022648648173252781&as_sdt=5,33&sciodt=0,33&hl=en&num=20",223,"2017-06-15","","","","",0,0,0,0,1499
1491,"SS Keerthi, CJ Lin","Asymptotic behaviors of support vector machines with Gaussian kernel",2003,"Neural computation","MIT Press","http://www.mitpressjournals.org/doi/abs/10.1162/089976603321891855","https://scholar.google.com/scholar?cites=12998900090417100059&as_sdt=5,33&sciodt=0,33&hl=en&num=20",546,"2017-06-15","","","","",0,0,0,0,1491
1485,"S Tong, E Chang","Support vector machine active learning for image retrieval",2001,"Proceedings of the ninth ACM international …","dl.acm.org","http://dl.acm.org/citation.cfm?id=500159","https://scholar.google.com/scholar?cites=7532525752900698629&as_sdt=5,33&sciodt=0,33&hl=en&num=20",5,"2017-06-15","","","","",0,0,0,0,1485
1475,"E Osuna, R Freund, F Girosi","An improved training algorithm for support vector machines",1997,"Neural Networks for Signal …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/622408/","https://scholar.google.com/scholar?cites=5075795091661488682&as_sdt=5,33&sciodt=0,33&hl=en&num=20",84,"2017-06-15","","","","",0,0,0,0,1475
1463,"CF Lin, SD Wang","Fuzzy support vector machines",2002,"IEEE transactions on neural networks","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/991432/","https://scholar.google.com/scholar?cites=5418991772807689653&as_sdt=5,33&sciodt=0,33&hl=en&num=20",82,"2017-06-15","","","","",0,0,0,0,1463
1436,"DMJ Tax, RPW Duin","Support vector domain description",1999,"Pattern recognition letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167865599000872","https://scholar.google.com/scholar?cites=2858293442738634546&as_sdt=5,33&sciodt=0,33&hl=en&num=20",231,"2017-06-15","","","","",0,0,0,0,1436
1419,"J Weston, C Watkins","Multi-class support vector machines",1998,"","researchgate.net","https://www.researchgate.net/profile/Christopher_Watkins2/publication/221997121_Multi-Class_Support_Vector_Machine/links/00b7d5239aaa67faf2000000.pdf","https://scholar.google.com/scholar?cites=13355696643602050487&as_sdt=5,33&sciodt=0,33&hl=en&num=20",180,"2017-06-15","PDF","","","",0,0,0,0,1419
1383,"MA Hearst, ST Dumais, E Osuna, J Platt…","Support vector machines",1998,"… Systems and their …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/708428/","https://scholar.google.com/scholar?cites=14311272233115654791&as_sdt=5,33&sciodt=0,33&hl=en&num=20",349,"2017-06-15","","","","",0,0,0,0,1383
1321,"I Tsochantaridis, T Hofmann, T Joachims…","Support vector machine learning for interdependent and structured output spaces",2004,"… conference on Machine …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1015341","https://scholar.google.com/scholar?cites=14482698719879624623&as_sdt=5,33&sciodt=0,33&hl=en&num=20",6,"2017-06-15","","","","",0,0,0,0,1321
1172,"G Cauwenberghs, T Poggio","Incremental and decremental support vector machine learning",2001,"Advances in neural information …","papers.nips.cc","http://papers.nips.cc/paper/1814-incremental-and-decremental-support-vector-machine-learning.pdf","https://scholar.google.com/scholar?cites=17789278207283625101&as_sdt=5,33&sciodt=0,33&hl=en&num=20",4,"2017-06-15","PDF","","","",0,0,0,0,1172
1170,"S Avidan","Support vector tracking",2004,"IEEE transactions on pattern analysis and machine …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1307012/","https://scholar.google.com/scholar?cites=9560994943269177983&as_sdt=5,33&sciodt=0,33&hl=en&num=20",277,"2017-06-15","","","","",0,0,0,0,1170
1166,"JAK Suykens, J De Brabanter, L Lukas, J Vandewalle","Weighted least squares support vector machines: robustness and sparse approximation",2002,"Neurocomputing","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925231201006440","https://scholar.google.com/scholar?cites=14745575149837956216&as_sdt=5,33&sciodt=0,33&hl=en&num=20",330,"2017-06-15","","","","",0,0,0,0,1166
1154,"S Andrews, I Tsochantaridis…","Support vector machines for multiple-instance learning",2003,"Advances in neural …","papers.nips.cc","https://papers.nips.cc/paper/2232-support-vector-machines-for-multiple-instance-learning.pdf","https://scholar.google.com/scholar?cites=2330319285225487752&as_sdt=5,33&sciodt=0,33&hl=en&num=20",222,"2017-06-15","PDF","","","",0,0,0,0,1154
1139,"S Abe","Support vector machines for pattern classification",2005,"","Springer","http://link.springer.com/content/pdf/10.1007/978-1-84996-098-4.pdf","https://scholar.google.com/scholar?cites=108759623382766167&as_sdt=5,33&sciodt=0,33&hl=en&num=20",623,"2017-06-15","BOOK","","","",0,0,0,0,1139
1108,"B Scholkopf, KK Sung, CJC Burges…","Comparing support vector machines with Gaussian kernels to radial basis function classifiers",1997,"IEEE transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/650102/","https://scholar.google.com/scholar?cites=3178624415921949792&as_sdt=5,33&sciodt=0,33&hl=en&num=20",218,"2017-06-15","","","","",0,0,0,0,1108
1087,"C Huang, LS Davis, JRG Townshend","An assessment of support vector machines for land cover classification",2002,"International Journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431160110040323","https://scholar.google.com/scholar?cites=9249795893853777185&as_sdt=5,33&sciodt=0,33&hl=en&num=20",360,"2017-06-15","","","","",0,0,0,0,1087
1063,"G Fung, OL Mangasarian","Proximal support vector machine classifiers",2001,"Proceedings of the seventh ACM SIGKDD …","dl.acm.org","http://dl.acm.org/citation.cfm?id=502527","https://scholar.google.com/scholar?cites=12992137405255347094&as_sdt=5,33&sciodt=0,33&hl=en&num=20",7,"2017-06-15","","","","",0,0,0,0,1063
1017,"K Kim","Financial time series forecasting using support vector machines",2003,"Neurocomputing","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925231203003722","https://scholar.google.com/scholar?cites=12576535285617929411&as_sdt=5,33&sciodt=0,33&hl=en&num=20",621,"2017-06-15","","","","",0,0,0,0,1017
1002,"FEH Tay, L Cao","Application of support vector machines in financial time series forecasting",2001,"Omega","Elsevier","http://www.sciencedirect.com/science/article/pii/S0305048301000263","https://scholar.google.com/scholar?cites=16586654122926360509&as_sdt=5,33&sciodt=0,33&hl=en&num=20",433,"2017-06-15","","","","",0,0,0,0,1002
999,"M Pontil, A Verri","Support vector machines for 3D object recognition",1998,"… on pattern analysis and machine …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/683777/","https://scholar.google.com/scholar?cites=9582235659697163264&as_sdt=5,33&sciodt=0,33&hl=en&num=20",878,"2017-06-15","","","","",0,0,0,0,999
998,"R Collobert, S Bengio","SVMTorch: Support vector machines for large-scale regression problems",2001,"Journal of machine learning research","jmlr.org","http://www.jmlr.org/papers/v1/collobert01a.html","https://scholar.google.com/scholar?cites=13604736556933946499&as_sdt=5,33&sciodt=0,33&hl=en&num=20",445,"2017-06-15","","","","",0,0,0,0,998
983,"S Maji, AC Berg, J Malik","Classification using intersection kernel support vector machines is efficient",2008,"Computer Vision and Pattern …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4587630/","https://scholar.google.com/scholar?cites=549168574818004531&as_sdt=5,33&sciodt=0,33&hl=en&num=20",534,"2017-06-15","","","","",0,0,0,0,983
977,"WM Campbell, DE Sturim…","Support vector machines using GMM supervectors for speaker verification",2006,"IEEE signal processing …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1618704/","https://scholar.google.com/scholar?cites=8214711350139551511&as_sdt=5,33&sciodt=0,33&hl=en&num=20",176,"2017-06-15","","","","",0,0,0,0,977
962,"CL Huang, CJ Wang","A GA-based feature selection and parameters optimizationfor support vector machines",2006,"Expert Systems with applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417405002083","https://scholar.google.com/scholar?cites=18222029308401669099&as_sdt=5,33&sciodt=0,33&hl=en&num=20",426,"2017-06-15","","","","",0,0,0,0,962
923,"S Hua, Z Sun","Support vector machine approach for protein subcellular localization prediction",2001,"Bioinformatics","Oxford Univ Press","http://bioinformatics.oxfordjournals.org/content/17/8/721.short","https://scholar.google.com/scholar?cites=11675252046912665491&as_sdt=5,33&sciodt=0,33&hl=en&num=20",8,"2017-06-15","","","","",0,0,0,0,923
922,"R Akbani, S Kwek, N Japkowicz","Applying support vector machines to imbalanced datasets",2004,"European conference on machine …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30115-8_7","https://scholar.google.com/scholar?cites=9056853537798325647&as_sdt=5,33&sciodt=0,33&hl=en&num=20",331,"2017-06-15","","","","",0,0,0,0,922
910,"G Mountrakis, J Im, C Ogole","Support vector machines in remote sensing: A review",2011,"ISPRS Journal of Photogrammetry and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0924271610001140","https://scholar.google.com/scholar?cites=13766452930721163781&as_sdt=5,33&sciodt=0,33&hl=en&num=20",636,"2017-06-15","","","","",0,0,0,0,910
907,"CHQ Ding, I Dubchak","Multi-class protein fold recognition using support vector machines and neural networks",2001,"Bioinformatics","Oxford Univ Press","http://bioinformatics.oxfordjournals.org/content/17/4/349.short","https://scholar.google.com/scholar?cites=14020423971743406697&as_sdt=5,33&sciodt=0,33&hl=en&num=20",388,"2017-06-15","","","","",0,0,0,0,907
884,"E Osuna, R Freund, F Girosi","Support vector machines: Training and applications",1997,"","dspace.mit.edu","https://dspace.mit.edu/handle/1721.1/7290","https://scholar.google.com/scholar?cites=8157451816661700820&as_sdt=5,33&sciodt=0,33&hl=en&num=20",657,"2017-06-15","","","","",0,0,0,0,884
869,"PS Bradley, OL Mangasarian","Feature selection via concave minimization and support vector machines.",1998,"ICML","public.zirmed.com","http://public.zirmed.com/wp-content/uploads/2014/12/Feature-Selection-via-Concave-Minimization-and-Support-Vector-Machines.pdf","https://scholar.google.com/scholar?cites=8791354564561546164&as_sdt=5,33&sciodt=0,33&hl=en&num=20",185,"2017-06-15","PDF","","","",0,0,0,0,869
830,"J Weston, C Watkins","Support vector machines for multi-class pattern recognition.",1999,"ESANN","researchgate.net","https://www.researchgate.net/profile/Christopher_Watkins2/publication/221166057_Support_vector_machines_for_multi-class_pattern_recognition/links/00b7d5239aaa6b1441000000.pdf","https://scholar.google.com/scholar?cites=17692400894992671081&as_sdt=5,33&sciodt=0,33&hl=en&num=20",587,"2017-06-15","PDF","","","",0,0,0,0,830
817,"Z Huang, H Chen, CJ Hsu, WH Chen, S Wu","Credit rating analysis with support vector machines and neural networks: a market comparative study",2004,"Decision support systems","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167923603000861","https://scholar.google.com/scholar?cites=4246281789409533518&as_sdt=5,33&sciodt=0,33&hl=en&num=20",417,"2017-06-15","","","","",0,0,0,0,817
793,"J Zhu, S Rosset, R Tibshirani…","1-norm support vector machines",2004,"Advances in neural …","papers.nips.cc","http://papers.nips.cc/paper/2450-1-norm-support-vector-machines.pdf","https://scholar.google.com/scholar?cites=1117203360703180446&as_sdt=5,33&sciodt=0,33&hl=en&num=20",309,"2017-06-15","PDF","","","",0,0,0,0,793
785,"KP Bennett, A Demiriz","Semi-supervised support vector machines",1999,"Advances in Neural Information processing …","papers.nips.cc","http://papers.nips.cc/paper/1582-semi-supervised-support-vector-machines.pdf","https://scholar.google.com/scholar?cites=1865576523991248200&as_sdt=5,33&sciodt=0,33&hl=en&num=20",52,"2017-06-15","PDF","","","",0,0,0,0,785
777,"G Schohn, D Cohn","Less is more: Active learning with support vector machines",2000,"ICML","ai2-s2-pdfs.s3.amazonaws.com","http://ai2-s2-pdfs.s3.amazonaws.com/609e/5cc1da126d7f760d1444b43b4fae41602841.pdf","https://scholar.google.com/scholar?cites=7839846836234640002&as_sdt=5,33&sciodt=0,33&hl=en&num=20",300,"2017-06-15","PDF","","","",0,0,0,0,777
746,"HT Lin, CJ Lin, RC Weng","A note on Platt's probabilistic outputs for support vector machines",2007,"Machine learning","Springer","http://www.springerlink.com/index/8417V9235M561471.pdf","https://scholar.google.com/scholar?cites=12696986568348699092&as_sdt=5,33&sciodt=0,33&hl=en&num=20",314,"2017-06-15","","","","",0,0,0,0,746
739,"B Schiolkopf, C Burges, V Vapnik","Extracting support data for a given task",1995,"Proceedings, First International …","vvvvw.aaai.org","https://vvvvw.aaai.org/Papers/KDD/1995/KDD95-030.pdf","https://scholar.google.com/scholar?cites=3154247516707964575&as_sdt=5,33&sciodt=0,33&hl=en&num=20",933,"2017-06-15","PDF","","","",0,0,0,0,739
724,"D Tao, X Tang, X Li, X Wu","Asymmetric bagging and random subspace for support vector machines-based relevance feedback in image retrieval",2006,"… on pattern analysis and machine …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1634340/","https://scholar.google.com/scholar?cites=10858253596745129118&as_sdt=5,33&sciodt=0,33&hl=en&num=20",764,"2017-06-15","","","","",0,0,0,0,724
723,"GM Foody, A Mathur","A relative evaluation of multiclass image classification by support vector machines",2004,"IEEE Transactions on geoscience and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1304900/","https://scholar.google.com/scholar?cites=15480513069962557256&as_sdt=5,33&sciodt=0,33&hl=en&num=20",695,"2017-06-15","","","","",0,0,0,0,723
721,"T Joachims","A support vector method for multivariate performance measures",2005,"… of the 22nd international conference on Machine …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1102399","https://scholar.google.com/scholar?cites=14930548401865894598&as_sdt=5,33&sciodt=0,33&hl=en&num=20",509,"2017-06-15","","","","",0,0,0,0,721
719,"YJ Lee, OL Mangasarian","RSVM: Reduced support vector machines",2001,"Proceedings of the 2001 SIAM International …","SIAM","http://epubs.siam.org/doi/abs/10.1137/1.9781611972719.13","https://scholar.google.com/scholar?cites=2290289323593820204&as_sdt=5,33&sciodt=0,33&hl=en&num=20",247,"2017-06-15","","","","",0,0,0,0,719
711,"S Amari, S Wu","Improving support vector machine classifiers by modifying kernel functions",1999,"Neural Networks","Elsevier","http://www.sciencedirect.com/science/article/pii/S0893608099000325","https://scholar.google.com/scholar?cites=15963739508498075746&as_sdt=5,33&sciodt=0,33&hl=en&num=20",9,"2017-06-15","","","","",0,0,0,0,711
705,"LJ Cao, FEH Tay","Support vector machine with adaptive parameters in financial time series forecasting",2003,"IEEE Transactions on neural networks","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1257413/","https://scholar.google.com/scholar?cites=16035005577763235026&as_sdt=5,33&sciodt=0,33&hl=en&num=20",17,"2017-06-15","","","","",0,0,0,0,705
705,"S Mukkamala, G Janoski, A Sung","Intrusion detection using neural networks and support vector machines",2002,"Neural Networks, 2002. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1007774/","https://scholar.google.com/scholar?cites=16156107723964599710&as_sdt=5,33&sciodt=0,33&hl=en&num=20",287,"2017-06-15","","","","",0,0,0,0,705
697,"L Wang","Support vector machines: theory and applications",2005,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=uTzMPJjVjsMC&oi=fnd&pg=PA1&dq=support+vector+machine&ots=GDIKbvZNic&sig=Ufo1RloBTB3PO3ip_QLJgZEwKJM","https://scholar.google.com/scholar?cites=3336854267938393056&as_sdt=5,33&sciodt=0,33&hl=en&num=20",25,"2017-06-15","BOOK","","","",0,0,0,0,697
668,"KP Bennett, C Campbell","Support vector machines: hype or hallelujah?",2000,"ACM SIGKDD Explorations Newsletter","dl.acm.org","http://dl.acm.org/citation.cfm?id=380999","https://scholar.google.com/scholar?cites=1812805029717120220&as_sdt=5,33&sciodt=0,33&hl=en&num=20",532,"2017-06-15","","","","",0,0,0,0,668
