Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
66,"MC Tu. D Shin. D Shin","A comparative study of medical data classification methods based on decision tree and bagging algorithms",2009,"Dependable. Autonomic and Secure …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5380325/","https://scholar.google.com/scholar?cites=13534017137949681836&as_sdt=5,33&sciodt=0,33&hl=en&num=20",277,"2017-06-15","","","","",0,0,0,0,66
66,"S Kosuda. K Ichihara. M Watanabe…","Decision-tree sensitivity analysis for cost-effectiveness of chest 2-fluoro-2-D-[18F] fluorodeoxyglucose positron emission tomography in patients with pulmonary …",2000,"CHEST …","journal.publications.chestnet.org","http://journal.publications.chestnet.org/article.aspx?articleid=1078601","https://scholar.google.com/scholar?cites=9330616316245889872&as_sdt=5,33&sciodt=0,33&hl=en&num=20",329,"2017-06-15","","","","",0,0,0,0,66
65,"LB Gerald. S Tang. F Bruce. D Redden…","A decision tree for tuberculosis contact investigation",2002,"American journal of …","Am Thoracic Soc","http://www.atsjournals.org/doi/abs/10.1164/rccm.200202-124OC","https://scholar.google.com/scholar?cites=8625004719732377563&as_sdt=5,33&sciodt=0,33&hl=en&num=20",288,"2017-06-15","","","","",0,0,0,0,65
65,"N Saravanan. KI Ramachandran","Fault diagnosis of spur bevel gear box using discrete wavelet features and Decision Tree classification",2009,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417408004909","https://scholar.google.com/scholar?cites=6457915513426183759&as_sdt=5,33&sciodt=0,33&hl=en&num=20",321,"2017-06-15","","","","",0,0,0,0,65
65,"B Chandra. PP Varghese","Moving towards efficient decision tree construction",2009,"Information Sciences","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020025508005227","https://scholar.google.com/scholar?cites=1697466754182107244&as_sdt=5,33&sciodt=0,33&hl=en&num=20",328,"2017-06-15","","","","",0,0,0,0,65
65,"P Stone. M Veloso","Using decision tree confidence factors for multi-agent control",1998,"Proceedings of the second international conference …","dl.acm.org","http://dl.acm.org/citation.cfm?id=280780","https://scholar.google.com/scholar?cites=17015546514369998449&as_sdt=5,33&sciodt=0,33&hl=en&num=20",332,"2017-06-15","","","","",0,0,0,0,65
65,"K Liu. X Li. X Shi. S Wang","Monitoring mangrove forest changes using remote sensing and GIS data with decision-tree learning",2008,"Wetlands","BioOne","https://www.bioone.org/doi/full/10.1672/06-91.1","https://scholar.google.com/scholar?cites=15478754655119733183&as_sdt=5,33&sciodt=0,33&hl=en&num=20",348,"2017-06-15","","","","",0,0,0,0,65
65,"S García. A Fernández. F Herrera","Enhancing the effectiveness and interpretability of decision tree and rule induction classifiers with evolutionary training set selection over imbalanced problems",2009,"Applied Soft Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S156849460900060X","https://scholar.google.com/scholar?cites=18419860406385690992&as_sdt=5,33&sciodt=0,33&hl=en&num=20",371,"2017-06-15","","","","",0,0,0,0,65
65,"FHM Tomassen. A De Koeijer. MCM Mourits…","A decision-tree to optimise control measures during the early stage of a foot-and-mouth disease epidemic",2002,"Preventive Veterinary …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167587702000533","https://scholar.google.com/scholar?cites=16724915584412928430&as_sdt=5,33&sciodt=0,33&hl=en&num=20",397,"2017-06-15","","","","",0,0,0,0,65
64,"KP Bennett","Global tree optimization: A non-greedy decision tree algorithm",1994,"Computing Science and Statistics","researchgate.net","https://www.researchgate.net/profile/Kristin_Bennett2/publication/2784586_Global_Tree_Optimization_A_Non-greedy_Decision_Tree_Algorithm/links/00b4951d9582631f74000000.pdf","https://scholar.google.com/scholar?cites=18251552100708051090&as_sdt=5,33&sciodt=0,33&hl=en&num=20",242,"2017-06-15","PDF","","","",0,0,0,0,64
64,"B Chandra. PP Varghese","Fuzzy SLIQ decision tree algorithm",2008,"IEEE Transactions on Systems. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4595623/","https://scholar.google.com/scholar?cites=355466854447119273&as_sdt=5,33&sciodt=0,33&hl=en&num=20",310,"2017-06-15","","","","",0,0,0,0,64
64,"LF Mendonça. SM Vieira. JMC Sousa","Decision tree search methods in fuzzy modeling and classification",2007,"International Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0888613X06000843","https://scholar.google.com/scholar?cites=14899725709344297094&as_sdt=5,33&sciodt=0,33&hl=en&num=20",350,"2017-06-15","HTML","","","",0,0,0,0,64
64,"T Van Cutsem. L Wehenkel. M Pavella. B Heilbronn…","Decision tree approaches to voltage security assessment",1993,"IEE Proceedings C ( …","IET","http://digital-library.theiet.org/content/journals/10.1049/ip-c.1993.0029","https://scholar.google.com/scholar?cites=8386837929386344328&as_sdt=5,33&sciodt=0,33&hl=en&num=20",388,"2017-06-15","","","","",0,0,0,0,64
63,"T Schultz. A Waibel","Polyphone decision tree specialization for language adaptation",2000,"… . and Signal Processing. 2000. ICASSP'00 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/862080/","https://scholar.google.com/scholar?cites=6067795000637878555&as_sdt=5,33&sciodt=0,33&hl=en&num=20",269,"2017-06-15","","","","",0,0,0,0,63
63,"A Bifet. G Holmes. B Pfahringer. E Frank","Fast perceptron decision tree learning from evolving data streams",2010,"Advances in knowledge …","Springer","http://www.springerlink.com/index/212Q90037V867278.pdf","https://scholar.google.com/scholar?cites=3424210748059084750&as_sdt=5,33&sciodt=0,33&hl=en&num=20",301,"2017-06-15","","","","",0,0,0,0,63
63,"SE Franklin. GB Stenhouse. MJ Hansen…","An integrated decision tree approach (IDTA) to mapping landcover using satellite remote sensing in support of grizzly bear habitat analysis in the Alberta Yellowhead …",2001,"Canadian journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/07038992.2001.10854899","https://scholar.google.com/scholar?cites=8976618719727206172&as_sdt=5,33&sciodt=0,33&hl=en&num=20",366,"2017-06-15","","","","",0,0,0,0,63
63,"TA Arentze. F Hofman. H Mourik…","Using Decision Tree Induction Systems for Modeling Space‐Time Behavior",2000,"Geographical …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1538-4632.2000.tb00431.x/full","https://scholar.google.com/scholar?cites=9403010651648570609&as_sdt=5,33&sciodt=0,33&hl=en&num=20",376,"2017-06-15","","","","",0,0,0,0,63
62,"MK Markey. GD Tourassi. CE Floyd","Decision tree classification of proteins identified by mass spectrometry of blood serum samples from people with and without lung cancer",2003,"Proteomics","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/pmic.200300521/full","https://scholar.google.com/scholar?cites=1337612730251574290&as_sdt=5,33&sciodt=0,33&hl=en&num=20",179,"2017-06-15","","","","",0,0,0,0,62
62,"PE Utgo. J Clouse","A Kolmogorov-Smirnoff metric for decision tree induction",1996,"Amherst. Massachusetts: University of …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/febe/cc03ce3cecc012d534ad2ddc8bbc6a22f9d2.pdf","https://scholar.google.com/scholar?cites=9504061045316700516&as_sdt=5,33&sciodt=0,33&hl=en&num=20",282,"2017-06-15","PDF","","","",0,0,0,0,62
62,"B Qin. Y Xia. F Li","DTU: a decision tree for uncertain data",2009,"Advances in Knowledge Discovery and Data Mining","Springer","http://www.springerlink.com/index/00wn4v8g246u7592.pdf","https://scholar.google.com/scholar?cites=6075683313250897880&as_sdt=5,33&sciodt=0,33&hl=en&num=20",305,"2017-06-15","","","","",0,0,0,0,62
62,"X Le Loët. JM Berthelot. A Cantagrel…","Clinical practice decision tree for the choice of the first disease modifying antirheumatic drug for very early rheumatoid arthritis: a 2004 proposal of the French Society …",2006,"Annals of the …","ard.bmj.com","http://ard.bmj.com/content/65/1/45.short","https://scholar.google.com/scholar?cites=15294911424788413367&as_sdt=5,33&sciodt=0,33&hl=en&num=20",314,"2017-06-15","","","","",0,0,0,0,62
62,"YC Lee. PD Zocharski. B Samas","An intravenous formulation decision tree for discovery compound formulation development",2003,"International journal of pharmaceutics","Elsevier","http://www.sciencedirect.com/science/article/pii/S0378517302007044","https://scholar.google.com/scholar?cites=11883176004492684361&as_sdt=5,33&sciodt=0,33&hl=en&num=20",334,"2017-06-15","","","","",0,0,0,0,62
62,"HS Choi. JS Kim. DH Lee","Real-time scheduling for reentrant hybrid flow shops: A decision tree based mechanism and its application to a TFT-LCD line",2011,"Expert systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417410009474","https://scholar.google.com/scholar?cites=11607101082703127533&as_sdt=5,33&sciodt=0,33&hl=en&num=20",347,"2017-06-15","","","","",0,0,0,0,62
62,"G Jagannathan. K Pillaipakkamnatt…","A practical differentially private random decision tree classifier",2009,"… . 2009. ICDMW'09. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5360518/","https://scholar.google.com/scholar?cites=13137070414903517168&as_sdt=5,33&sciodt=0,33&hl=en&num=20",356,"2017-06-15","","","","",0,0,0,0,62
62,"MJ Montbriand","Decision tree model describing alternate health care choices made by oncology patients.",1995,"Cancer Nursing","journals.lww.com","http://journals.lww.com/cancernursingonline/abstract/1995/04000/decision_tree_model_describing_alternate_health.4.aspx","https://scholar.google.com/scholar?cites=17561582583456736790&as_sdt=5,33&sciodt=0,33&hl=en&num=20",360,"2017-06-15","","","","",0,0,0,0,62
62,"P Rajendran. M Madheswaran","Hybrid medical image classification using association rule mining with decision tree algorithm",2010,"arXiv preprint arXiv:1001.3503","arxiv.org","https://arxiv.org/abs/1001.3503","https://scholar.google.com/scholar?cites=5785757173557248323&as_sdt=5,33&sciodt=0,33&hl=en&num=20",361,"2017-06-15","","","","",0,0,0,0,62
62,"AA Elnaggar. JS Noller","Application of remote-sensing data and decision-tree analysis to mapping salt-affected soils over large areas",2009,"Remote Sensing","mdpi.com","http://www.mdpi.com/2072-4292/2/1/151/htm","https://scholar.google.com/scholar?cites=6089237650655761218&as_sdt=5,33&sciodt=0,33&hl=en&num=20",427,"2017-06-15","HTML","","","",0,0,0,0,62
62,"B Krawczyk. M Woźniak. G Schaefer","Cost-sensitive decision tree ensembles for effective imbalanced classification",2014,"Applied Soft Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S1568494613002895","https://scholar.google.com/scholar?cites=13470410024642608131&as_sdt=5,33&sciodt=0,33&hl=en&num=20",451,"2017-06-15","","","","",0,0,0,0,62
61,"P Perner. S Trautzsch","Multi-interval discretization methods for decision tree learning",1998,"Advances in Pattern Recognition","Springer","http://www.springerlink.com/index/m0073wu743337327.pdf","https://scholar.google.com/scholar?cites=1911141301978300215&as_sdt=5,33&sciodt=0,33&hl=en&num=20",257,"2017-06-15","","","","",0,0,0,0,61
61,"Q Zhao","Evolutionary design of neural network tree-integration of decision tree. neural network and GA",2001,"Evolutionary Computation. 2001. Proceedings of the …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/934395/","https://scholar.google.com/scholar?cites=4450514002236285701&as_sdt=5,33&sciodt=0,33&hl=en&num=20",266,"2017-06-15","","","","",0,0,0,0,61
61,"M Shouman. T Turner. R Stocker","Using decision tree for diagnosing heart disease patients",2011,"… of the Ninth Australasian Data Mining …","dl.acm.org","http://dl.acm.org/citation.cfm?id=2483633","https://scholar.google.com/scholar?cites=8108414010333799208&as_sdt=5,33&sciodt=0,33&hl=en&num=20",340,"2017-06-15","","","","",0,0,0,0,61
61,"L Federici. C Rittore-Domingo. I Kone-Paut…","A decision tree for genetic diagnosis of hereditary periodic fever in unselected patients",2006,"Annals of the …","ard.bmj.com","http://ard.bmj.com/content/65/11/1427.short","https://scholar.google.com/scholar?cites=10582581177794357513&as_sdt=5,33&sciodt=0,33&hl=en&num=20",373,"2017-06-15","","","","",0,0,0,0,61
60,"W Chou. W Reichl","Decision tree state tying based on penalized Bayesian information criterion",1999,"Acoustics. Speech. and Signal Processing. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/758133/","https://scholar.google.com/scholar?cites=15387313689650826756&as_sdt=5,33&sciodt=0,33&hl=en&num=20",237,"2017-06-15","","","","",0,0,0,0,60
60,"UM Fayyad","Branching on attribute values in decision tree generation",1994,"AAAI","vvvvw.aaai.org","https://vvvvw.aaai.org/Papers/AAAI/1994/AAAI94-091.pdf","https://scholar.google.com/scholar?cites=2918084765545041766&as_sdt=5,33&sciodt=0,33&hl=en&num=20",316,"2017-06-15","PDF","","","",0,0,0,0,60
60,"W Xizhao. J Hong","On the handling of fuzziness for continuous-valued attributes in decision tree generation",1998,"Fuzzy Sets and Systems","Elsevier","http://www.sciencedirect.com/science/article/pii/S0165011497000304","https://scholar.google.com/scholar?cites=11671178679162069396&as_sdt=5,33&sciodt=0,33&hl=en&num=20",337,"2017-06-15","","","","",0,0,0,0,60
60,"RH Li. GG Belford","Instability of decision tree classification algorithms",2002,"Proceedings of the eighth ACM SIGKDD …","dl.acm.org","http://dl.acm.org/citation.cfm?id=775131","https://scholar.google.com/scholar?cites=2627832442109447997&as_sdt=5,33&sciodt=0,33&hl=en&num=20",374,"2017-06-15","","","","",0,0,0,0,60
60,"SS Kim. DJ Timothy. J Hwang","Understanding Japanese tourists' shopping preferences using the Decision Tree Analysis method",2011,"Tourism Management","Elsevier","http://www.sciencedirect.com/science/article/pii/S026151771000083X","https://scholar.google.com/scholar?cites=6983123267987374574&as_sdt=5,33&sciodt=0,33&hl=en&num=20",555,"2017-06-15","","","","",0,0,0,0,60
60,"T Yang","Computational verb decision trees",2006,"… Journal of Computational Cognition (Yang's Scientific …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.486.7270","https://scholar.google.com/scholar?cites=2870835455081055113&as_sdt=5,33&sciodt=0,33&hl=en&num=20",699,"2017-06-15","","","","",0,0,0,0,60
59,"BA Shepherd","An Appraisal of a Decision Tree approach to Image Classification.",1983,"IJCAI","ijcai.org","https://www.ijcai.org/Proceedings/83-1/Papers/114.pdf","https://scholar.google.com/scholar?cites=12811028367878510630&as_sdt=5,33&sciodt=0,33&hl=en&num=20",263,"2017-06-15","PDF","","","",0,0,0,0,59
59,"H Almuallim","An efficient algorithm for optimal pruning of decision trees",1996,"Artificial Intelligence","Elsevier","http://www.sciencedirect.com/science/article/pii/0004370295000607","https://scholar.google.com/scholar?cites=6000312721950394058&as_sdt=5,33&sciodt=0,33&hl=en&num=20",330,"2017-06-15","HTML","","","",0,0,0,0,59
59,"G Szarvas. R Farkas. A Kocsor","A multilingual named entity recognition system using boosting and c4. 5 decision tree learning algorithms",2006,"International Conference on Discovery …","Springer","http://link.springer.com/10.1007/11893318_27","https://scholar.google.com/scholar?cites=6367191377660485299&as_sdt=5,33&sciodt=0,33&hl=en&num=20",377,"2017-06-15","","","","",0,0,0,0,59
59,"PC Chang. CY Fan. WY Dzan","A CBR-based fuzzy decision tree approach for database classification",2010,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S095741740900428X","https://scholar.google.com/scholar?cites=13127254697449198908&as_sdt=5,33&sciodt=0,33&hl=en&num=20",378,"2017-06-15","","","","",0,0,0,0,59
59,"S Froum. J Lemler. R Horowitz…","The use of enamel matrix derivative in the treatment of periodontal osseous defects: a clinical decision tree based on biologic principles of regeneration",2001,"International Journal of …","researchgate.net","https://www.researchgate.net/profile/Robert_Horowitz/publication/11661489_The_use_of_enamel_matrix_derivative_in_the_treatment_of_periodontal_osseous_defects_a_clinical_decision_tree_based_on_biologic_principles_of_regeneration/links/55297a720cf2e089a3a7d448.pdf","https://scholar.google.com/scholar?cites=7640640183560697035&as_sdt=5,33&sciodt=0,33&hl=en&num=20",404,"2017-06-15","PDF","","","",0,0,0,0,59
59,"NR Sakthivel. V Sugumaran. BB Nair","Comparison of decision tree-fuzzy and rough set-fuzzy methods for fault categorization of mono-block centrifugal pump",2010,"Mechanical systems and signal …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0888327010000415","https://scholar.google.com/scholar?cites=3685938342514509394&as_sdt=5,33&sciodt=0,33&hl=en&num=20",409,"2017-06-15","","","","",0,0,0,0,59
59,"S Cohen. L Rokach. O Maimon","Decision-tree instance-space decomposition with grouped gain-ratio",2007,"Information Sciences","Elsevier","http://www.sciencedirect.com/science/article/pii/S0020025507000540","https://scholar.google.com/scholar?cites=8635114017160248244&as_sdt=5,33&sciodt=0,33&hl=en&num=20",413,"2017-06-15","","","","",0,0,0,0,59
59,"RK Pliha","… transaction activity to match financial behavior to specific acquisition. performance and risk events defined by the bank using a decision tree and stochastic process",2007,"US Patent 7,296,734","Google Patents","https://www.google.com/patents/US7296734","https://scholar.google.com/scholar?cites=2357729426285970131&as_sdt=5,33&sciodt=0,33&hl=en&num=20",417,"2017-06-15","","","","",0,0,0,0,59
59,"W Dai. W Ji","A mapreduce implementation of C4. 5 decision tree algorithm",2014,"International Journal of Database Theory and …","chinacloud.cn","http://www.chinacloud.cn/upload/2014-03/14031920373451.pdf","https://scholar.google.com/scholar?cites=11087204625531043167&as_sdt=5,33&sciodt=0,33&hl=en&num=20",448,"2017-06-15","PDF","","","",0,0,0,0,59
58,"JL Wang. SH Chan","Stock market trading rule discovery using two-layer bias decision tree",2006,"Expert Systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S095741740500148X","https://scholar.google.com/scholar?cites=13070289895735354470&as_sdt=5,33&sciodt=0,33&hl=en&num=20",222,"2017-06-15","","","","",0,0,0,0,58
58,"AJ Knobbe. A Siebes. D van der Wallen","Multi-relational decision tree induction",1999,"… on Principles of Data Mining and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-48247-5_46","https://scholar.google.com/scholar?cites=11223552202484073847&as_sdt=5,33&sciodt=0,33&hl=en&num=20",278,"2017-06-15","","","","",0,0,0,0,58
58,"DP McKenzie. PD McGorry. CS Wallace…","Constructing a minimal diagnostic decision tree.",1993,"… of information in …","europepmc.org","http://europepmc.org/abstract/med/8321134","https://scholar.google.com/scholar?cites=4324660524262296680&as_sdt=5,33&sciodt=0,33&hl=en&num=20",280,"2017-06-15","","","","",0,0,0,0,58
58,"Z Ibrahim. D Rusli","Predicting students' academic performance: comparing artificial neural network. decision tree and linear regression",2007,"21st Annual SAS Malaysia Forum","researchgate.net","https://www.researchgate.net/profile/Daliela_Rusli/publication/228894873_Predicting_Students'_Academic_Performance_Comparing_Artificial_Neural_Network_Decision_Tree_and_Linear_Regression/links/0deec51bb04e76ed93000000.pdf","https://scholar.google.com/scholar?cites=9330378175403363918&as_sdt=5,33&sciodt=0,33&hl=en&num=20",323,"2017-06-15","PDF","","","",0,0,0,0,58
58,"HJ Nock. MJF Gales. SJ Young","A comparative study of methods for phonetic decision-tree state clustering.",1997,"Eurospeech","mi.eng.cam.ac.uk","https://scholar.google.comftp://mi.eng.cam.ac.uk/pub/reports/auto-pdf/nock_euro97.pdf","https://scholar.google.com/scholar?cites=13657002453551340127&as_sdt=5,33&sciodt=0,33&hl=en&num=20",359,"2017-06-15","PDF","","","",0,0,0,0,58
58,"YPPAF Pavel. BC Soares","Decision tree-based data characterization for meta-learning",2002,"IDDM-2002","kt.ijs.si","http://kt.ijs.si/Branax/IDDM-2002_proceedings/Peng_new.pdf","https://scholar.google.com/scholar?cites=14306293796182913468&as_sdt=5,33&sciodt=0,33&hl=en&num=20",386,"2017-06-15","PDF","","","",0,0,0,0,58
58,"EH Sorensen. KL Miller. CK Ooi","The decision tree approach to stock selection",2000,"The Journal of Portfolio …","iijournals.com","http://www.iijournals.com/doi/pdfplus/10.3905/jpm.2000.319781","https://scholar.google.com/scholar?cites=17175506179647623543&as_sdt=5,33&sciodt=0,33&hl=en&num=20",407,"2017-06-15","PDF","","","",0,0,0,0,58
58,"R Kohavi","Bayes rule based and decision tree hybrid classifier",2001,"US Patent 6,182,058","Google Patents","https://www.google.com/patents/US6182058","https://scholar.google.com/scholar?cites=17517725538125934693&as_sdt=5,33&sciodt=0,33&hl=en&num=20",419,"2017-06-15","","","","",0,0,0,0,58
58,"JK Kim. HS Song. TS Kim. HK Kim","Detecting the change of customer behavior based on decision tree analysis",2005,"Expert Systems","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1468-0394.2005.00310.x/full","https://scholar.google.com/scholar?cites=14306043983219021705&as_sdt=5,33&sciodt=0,33&hl=en&num=20",421,"2017-06-15","","","","",0,0,0,0,58
58,"E Hogervorst. S Bandelow. M Combrinck…","… validity and reliability of 6 sets of clinical criteria to classify Alzheimer's disease and vascular dementia in cases confirmed post-mortem: added value of a decision tree …",2003,"Dementia and geriatric …","karger.com","http://www.karger.com/Article/Abstract/71006","https://scholar.google.com/scholar?cites=165985480409774813&as_sdt=5,33&sciodt=0,33&hl=en&num=20",454,"2017-06-15","","","","",0,0,0,0,58
58,"X Zhang. H Jiang. J Jin. X Xu. Q Zhang","Analysis of acid rain patterns in northeastern China using a decision tree method",2012,"Atmospheric environment","Elsevier","http://www.sciencedirect.com/science/article/pii/S1352231011002391","https://scholar.google.com/scholar?cites=16356387623480331284&as_sdt=5,33&sciodt=0,33&hl=en&num=20",512,"2017-06-15","","","","",0,0,0,0,58
58,"KE Peters. LS Ramos. JE Zumberge…","Circum-Arctic petroleum systems identified using decision-tree chemometrics",2007,"AAPG …","archives.datapages.com","http://archives.datapages.com/data/doi/10.1306/12290606097","https://scholar.google.com/scholar?cites=9677718421518469169&as_sdt=5,33&sciodt=0,33&hl=en&num=20",578,"2017-06-15","","","","",0,0,0,0,58
57,"X Li. N Ye","Decision tree classifiers for computer intrusion detection",2001,"Journal of Parallel and Distributed Computing …","researchgate.net","https://www.researchgate.net/profile/Xiangyang_Li6/publication/220101256_Decision_Tree_Classifiers_for_Computer_Intrusion_Detection/links/557edabd08aec87640ddee54.pdf","https://scholar.google.com/scholar?cites=9187286581532434784&as_sdt=5,33&sciodt=0,33&hl=en&num=20",375,"2017-06-15","PDF","","","",0,0,0,0,57
57,"MM Gepp. MC Hutter","Determination of hERG channel blockers using a decision tree",2006,"Bioorganic & medicinal chemistry","Elsevier","http://www.sciencedirect.com/science/article/pii/S0968089606002549","https://scholar.google.com/scholar?cites=10114567321624424258&as_sdt=5,33&sciodt=0,33&hl=en&num=20",387,"2017-06-15","","","","",0,0,0,0,57
57,"YY Haimes. D Li. V Tulsiani","Multiobjective Decision‐Tree Analysis",1990,"Risk Analysis","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1539-6924.1990.tb01026.x/full","https://scholar.google.com/scholar?cites=15186839309483332545&as_sdt=5,33&sciodt=0,33&hl=en&num=20",390,"2017-06-15","","","","",0,0,0,0,57
57,"K Heidenberger","Dynamic project selection and funding under risk: A decision tree based MILP approach",1996,"European Journal of Operational Research","Elsevier","http://www.sciencedirect.com/science/article/pii/0377221795002596","https://scholar.google.com/scholar?cites=8508687329724454853&as_sdt=5,33&sciodt=0,33&hl=en&num=20",431,"2017-06-15","","","","",0,0,0,0,57
57,"C Wu. DA Landgrebe. PH Swain","The decision tree approach to classification",1975,"","ntrs.nasa.gov","https://ntrs.nasa.gov/search.jsp?R=19750021455","https://scholar.google.com/scholar?cites=11343384641699085490&as_sdt=5,33&sciodt=0,33&hl=en&num=20",500,"2017-06-15","","","","",0,0,0,0,57
56,"A Papagelis. D Kalles","GA Tree: genetically evolved decision trees",2000,"Tools with Artificial Intelligence. 2000. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/889871/","https://scholar.google.com/scholar?cites=7543889090038734468&as_sdt=5,33&sciodt=0,33&hl=en&num=20",276,"2017-06-15","","","","",0,0,0,0,56
56,"CH Hsu. MJJ Wang","Using decision tree-based data mining to establish a sizing system for the manufacture of garments",2005,"The International Journal of Advanced Manufacturing …","Springer","http://www.springerlink.com/index/p3qeg5n3ljqpu4fu.pdf","https://scholar.google.com/scholar?cites=12531568171126423509&as_sdt=5,33&sciodt=0,33&hl=en&num=20",327,"2017-06-15","","","","",0,0,0,0,56
56,"MI Jordan","A statistical approach to decision tree modeling",1994,"Proceedings of the seventh annual conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=175372","https://scholar.google.com/scholar?cites=3966617180989206124&as_sdt=5,33&sciodt=0,33&hl=en&num=20",365,"2017-06-15","","","","",0,0,0,0,56
56,"GA Mills. JR Colquhoun","Objective prediction of severe thunderstorm environments: Preliminary results linking a decision tree with an operational regional NWP model",1998,"Weather and Forecasting","journals.ametsoc.org","http://journals.ametsoc.org/doi/abs/10.1175/1520-0434(1998)013%3C1078:OPOSTE%3E2.0.CO%3B2","https://scholar.google.com/scholar?cites=12384427013662382409&as_sdt=5,33&sciodt=0,33&hl=en&num=20",415,"2017-06-15","","","","",0,0,0,0,56
56,"Y Zhao. L Yang. B Lehman. JF de Palma…","Decision tree-based fault detection and classification in solar photovoltaic arrays",2012,"… APEC). 2012 Twenty …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6165803/","https://scholar.google.com/scholar?cites=6324195331421765579&as_sdt=5,33&sciodt=0,33&hl=en&num=20",435,"2017-06-15","","","","",0,0,0,0,56
56,"J Zhai","Fuzzy decision tree based on fuzzy-rough technique",2011,"Soft Computing","Springer","http://link.springer.com/article/10.1007/s00500-010-0584-0","https://scholar.google.com/scholar?cites=10758661741503177576&as_sdt=5,33&sciodt=0,33&hl=en&num=20",441,"2017-06-15","","","","",0,0,0,0,56
56,"R O'Donnell. M Saks. O Schramm…","Every decision tree has an influential variable",2005,"… of Computer Science. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1530699/","https://scholar.google.com/scholar?cites=2868640376151997275&as_sdt=5,33&sciodt=0,33&hl=en&num=20",458,"2017-06-15","","","","",0,0,0,0,56
56,"JA Miller. DM Lanfear","Technique for specifying the parameters of complex technical studies by using a decision tree",2003,"US Patent 6,643,660","Google Patents","https://www.google.com/patents/US6643660","https://scholar.google.com/scholar?cites=6196879436411363189&as_sdt=5,33&sciodt=0,33&hl=en&num=20",463,"2017-06-15","","","","",0,0,0,0,56
56,"YB Canbolat. K Chelst. N Garg","Combining decision tree and MAUT for selecting a country for a global manufacturing facility",2007,"Omega","Elsevier","http://www.sciencedirect.com/science/article/pii/S0305048305000927","https://scholar.google.com/scholar?cites=12196818637620747920&as_sdt=5,33&sciodt=0,33&hl=en&num=20",481,"2017-06-15","","","","",0,0,0,0,56
56,"HA Leiva","MRDTL: A multi-relational decision tree learning algorithm",2002,"Proceedings of the 13th International Conference on …","faculty.ist.psu.edu","http://faculty.ist.psu.edu/vhonavar/Papers/LeivaThesis.pdf","https://scholar.google.com/scholar?cites=3467376699936842038&as_sdt=5,33&sciodt=0,33&hl=en&num=20",539,"2017-06-15","PDF","","","",0,0,0,0,56
55,"D Caragea. A Silvescu. V Honavar","Decision tree induction from distributed heterogeneous autonomous data sources",2003,"Proceedings of the Conference …","cs.iastate.edu","http://web.cs.iastate.edu/~honavar/Papers/isda-caragea03.pdf","https://scholar.google.com/scholar?cites=12947140285553697765&as_sdt=5,33&sciodt=0,33&hl=en&num=20",372,"2017-06-15","PDF","","","",0,0,0,0,55
55,"SJ Huang. CY Lin. NH Chiu","Fuzzy decision tree approach for embedding risk assessment information into software cost estimation model",2006,"Journal of Information …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/7a1a/34bc97e67a9253debdc7b5b5e9f3ec149b52.pdf","https://scholar.google.com/scholar?cites=14707789600988495337&as_sdt=5,33&sciodt=0,33&hl=en&num=20",384,"2017-06-15","PDF","","","",0,0,0,0,55
